,must_have_skill_ids_tuple,must_have_skill_names,num_must_have_skills,total_positions,chosen_sum_in_bulk_job,active_positions,passed_must_have_skill total_devs,passed_must_have_skill Elite,passed_must_have_skill High Quality,passed_must_have_skill Average,passed_must_have_skill Low Quality,passed_must_have_skill Low Experience,sk_li,single_skill,id,skill_name
8211,"(29, 93, 120, 2036)",['Angular' 'Java' 'JavaScript' 'Node.js'],4.0,1.0,0,0.0,6.0,5.0,,,,1.0,"['29', ' 93', ' 120', ' 2036']",93,93,JavaScript
8212,"(29, 93, 120, 2036)",['Angular' 'Java' 'JavaScript' 'Node.js'],4.0,1.0,0,0.0,6.0,5.0,,,,1.0,"['29', ' 93', ' 120', ' 2036']",120,120,Node.js
8213,"(29, 93, 120, 2036)",['Angular' 'Java' 'JavaScript' 'Node.js'],4.0,1.0,0,0.0,6.0,5.0,,,,1.0,"['29', ' 93', ' 120', ' 2036']",2036,2036,Angular
8214,"(29, 93, 122, 2032)",['Java' 'JavaScript' 'SpringBoot' 'Vue.js'],4.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 122', ' 2032']",29,29,Java
8215,"(29, 93, 122, 2032)",['Java' 'JavaScript' 'SpringBoot' 'Vue.js'],4.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 122', ' 2032']",93,93,JavaScript
8216,"(29, 93, 122, 2032)",['Java' 'JavaScript' 'SpringBoot' 'Vue.js'],4.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 122', ' 2032']",122,122,Vue.js
8217,"(29, 93, 122, 2032)",['Java' 'JavaScript' 'SpringBoot' 'Vue.js'],4.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 122', ' 2032']",2032,2032,SpringBoot
8218,"(29, 93, 166, 258, 401)",['Git' 'Java' 'JavaScript' 'Linux ' 'Spring MVC'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 258', ' 401']",29,29,Java
8219,"(29, 93, 166, 258, 401)",['Git' 'Java' 'JavaScript' 'Linux ' 'Spring MVC'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 258', ' 401']",93,93,JavaScript
8220,"(29, 93, 166, 258, 401)",['Git' 'Java' 'JavaScript' 'Linux ' 'Spring MVC'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 258', ' 401']",166,166,Linux 
8221,"(29, 93, 166, 258, 401)",['Git' 'Java' 'JavaScript' 'Linux ' 'Spring MVC'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 258', ' 401']",258,258,Git
8222,"(29, 93, 166, 258, 401)",['Git' 'Java' 'JavaScript' 'Linux ' 'Spring MVC'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 258', ' 401']",401,401,Spring MVC
8223,"(29, 93, 166, 284, 401)",['Java' 'JavaScript' 'Linux ' 'Spring MVC' 'jQuery'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 284', ' 401']",29,29,Java
8224,"(29, 93, 166, 284, 401)",['Java' 'JavaScript' 'Linux ' 'Spring MVC' 'jQuery'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 284', ' 401']",93,93,JavaScript
8225,"(29, 93, 166, 284, 401)",['Java' 'JavaScript' 'Linux ' 'Spring MVC' 'jQuery'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 284', ' 401']",166,166,Linux 
8226,"(29, 93, 166, 284, 401)",['Java' 'JavaScript' 'Linux ' 'Spring MVC' 'jQuery'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 284', ' 401']",284,284,jQuery
8227,"(29, 93, 166, 284, 401)",['Java' 'JavaScript' 'Linux ' 'Spring MVC' 'jQuery'],5.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 166', ' 284', ' 401']",401,401,Spring MVC
8228,"(29, 93, 1855)",['Angular 2+' 'Java' 'JavaScript'],3.0,2.0,1,0.0,13.0,9.0,3.0,,,1.0,"['29', ' 93', ' 1855']",29,29,Java
8229,"(29, 93, 1855)",['Angular 2+' 'Java' 'JavaScript'],3.0,2.0,1,0.0,13.0,9.0,3.0,,,1.0,"['29', ' 93', ' 1855']",93,93,JavaScript
8230,"(29, 93, 1855)",['Angular 2+' 'Java' 'JavaScript'],3.0,2.0,1,0.0,13.0,9.0,3.0,,,1.0,"['29', ' 93', ' 1855']",1855,1855,Angular 2+
8231,"(29, 93, 2020, 2031, 2032)",['Java' 'JavaScript' 'React' 'Spring' 'SpringBoot'],5.0,1.0,1,0.0,0.0,,,,,,"['29', ' 93', ' 2020', ' 2031', ' 2032']",29,29,Java
8232,"(29, 93, 2020, 2031, 2032)",['Java' 'JavaScript' 'React' 'Spring' 'SpringBoot'],5.0,1.0,1,0.0,0.0,,,,,,"['29', ' 93', ' 2020', ' 2031', ' 2032']",93,93,JavaScript
8233,"(29, 93, 2020, 2031, 2032)",['Java' 'JavaScript' 'React' 'Spring' 'SpringBoot'],5.0,1.0,1,0.0,0.0,,,,,,"['29', ' 93', ' 2020', ' 2031', ' 2032']",2020,2020,Spring
8234,"(29, 93, 2020, 2031, 2032)",['Java' 'JavaScript' 'React' 'Spring' 'SpringBoot'],5.0,1.0,1,0.0,0.0,,,,,,"['29', ' 93', ' 2020', ' 2031', ' 2032']",2031,2031,React
8235,"(29, 93, 2020, 2031, 2032)",['Java' 'JavaScript' 'React' 'Spring' 'SpringBoot'],5.0,1.0,1,0.0,0.0,,,,,,"['29', ' 93', ' 2020', ' 2031', ' 2032']",2032,2032,SpringBoot
8236,"(29, 93, 2031)",['Java' 'JavaScript' 'React'],3.0,2.0,0,0.0,9.0,7.0,2.0,,,,"['29', ' 93', ' 2031']",29,29,Java
8237,"(29, 93, 2031)",['Java' 'JavaScript' 'React'],3.0,2.0,0,0.0,9.0,7.0,2.0,,,,"['29', ' 93', ' 2031']",93,93,JavaScript
8238,"(29, 93, 2031)",['Java' 'JavaScript' 'React'],3.0,2.0,0,0.0,9.0,7.0,2.0,,,,"['29', ' 93', ' 2031']",2031,2031,React
8239,"(29, 93, 2050)",['Java' 'JavaScript' 'Python(Django)'],3.0,2.0,1,0.0,4.0,4.0,,,,,"['29', ' 93', ' 2050']",29,29,Java
8240,"(29, 93, 2050)",['Java' 'JavaScript' 'Python(Django)'],3.0,2.0,1,0.0,4.0,4.0,,,,,"['29', ' 93', ' 2050']",93,93,JavaScript
8241,"(29, 93, 2050)",['Java' 'JavaScript' 'Python(Django)'],3.0,2.0,1,0.0,4.0,4.0,,,,,"['29', ' 93', ' 2050']",2050,2050,Python(Django)
8242,"(29, 93, 2096)",['Go' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 2096']",29,29,Java
8243,"(29, 93, 2096)",['Go' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 2096']",93,93,JavaScript
8244,"(29, 93, 2096)",['Go' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 2096']",2096,2096,Go
8245,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",29,29,Java
8246,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",93,93,JavaScript
8247,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",284,284,jQuery
8248,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",433,433,AWS
8249,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",437,437,Bootstrap
8250,"(29, 93, 284, 433, 437, 2032)",['AWS' 'Bootstrap' 'Java' 'JavaScript' 'SpringBoot' 'jQuery'],6.0,2.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 284', ' 433', ' 437', ' 2032']",2032,2032,SpringBoot
8251,"(29, 93, 352)",['Apache' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 352']",29,29,Java
8252,"(29, 93, 352)",['Apache' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 352']",93,93,JavaScript
8253,"(29, 93, 352)",['Apache' 'Java' 'JavaScript'],3.0,1.0,0,0.0,0.0,,,,,,"['29', ' 93', ' 352']",352,352,Apache
8254,"(29, 97)",['Android SDK' 'Java'],2.0,1.0,0,0.0,530.0,56.0,182.0,194.0,64.0,34.0,"['29', ' 97']",29,29,Java
8255,"(29, 97)",['Android SDK' 'Java'],2.0,1.0,0,0.0,530.0,56.0,182.0,194.0,64.0,34.0,"['29', ' 97']",97,97,Android SDK
8256,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",29,29,Java
8257,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",97,97,Android SDK
8258,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",108,108,Android
8259,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",277,277,Kotlin
8260,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",341,341,Jira
8261,"(29, 97, 108, 277, 341, 2031)",['Android' 'Android SDK' 'Java' 'Jira' 'Kotlin' 'React'],6.0,1.0,0,0.0,0.0,,,,,,"['29', ' 97', ' 108', ' 277', ' 341', ' 2031']",2031,2031,React
8262,"(29, 97, 277, 614, 1699)",['Android SDK' 'Figma' 'Java' 'Kotlin' 'Wireframing & Prototyping'],5.0,1.0,0,1.0,0.0,,,,,,"['29', ' 97', ' 277', ' 614', ' 1699']",29,29,Java
8263,"(29, 97, 277, 614, 1699)",['Android SDK' 'Figma' 'Java' 'Kotlin' 'Wireframing & Prototyping'],5.0,1.0,0,1.0,0.0,,,,,,"['29', ' 97', ' 277', ' 614', ' 1699']",97,97,Android SDK
8264,"(29, 97, 277, 614, 1699)",['Android SDK' 'Figma' 'Java' 'Kotlin' 'Wireframing & Prototyping'],5.0,1.0,0,1.0,0.0,,,,,,"['29', ' 97', ' 277', ' 614', ' 1699']",277,277,Kotlin
8265,"(29, 97, 277, 614, 1699)",['Android SDK' 'Figma' 'Java' 'Kotlin' 'Wireframing & Prototyping'],5.0,1.0,0,1.0,0.0,,,,,,"['29', ' 97', ' 277', ' 614', ' 1699']",614,614,Figma
8266,"(29, 97, 277, 614, 1699)",['Android SDK' 'Figma' 'Java' 'Kotlin' 'Wireframing & Prototyping'],5.0,1.0,0,1.0,0.0,,,,,,"['29', ' 97', ' 277', ' 614', ' 1699']",1699,1699,Wireframing & Prototyping
8267,"(29, 97, 568)",['Android SDK' 'Android/Kotlin' 'Java'],3.0,1.0,1,0.0,90.0,8.0,35.0,37.0,6.0,4.0,"['29', ' 97', ' 568']",29,29,Java
8268,"(29, 97, 568)",['Android SDK' 'Android/Kotlin' 'Java'],3.0,1.0,1,0.0,90.0,8.0,35.0,37.0,6.0,4.0,"['29', ' 97', ' 568']",97,97,Android SDK
8269,"(29, 97, 568)",['Android SDK' 'Android/Kotlin' 'Java'],3.0,1.0,1,0.0,90.0,8.0,35.0,37.0,6.0,4.0,"['29', ' 97', ' 568']",568,568,Android/Kotlin
8270,"(29,)",['Java'],1.0,75.0,21,4.0,5094.0,452.0,1624.0,1501.0,837.0,680.0,"['29', '']",29,29,Java
8271,"(296, 1302)",['Fullstack Development' 'System Design'],2.0,1.0,0,0.0,0.0,,,,,,"['296', ' 1302']",296,296,System Design
8272,"(296, 1302)",['Fullstack Development' 'System Design'],2.0,1.0,0,0.0,0.0,,,,,,"['296', ' 1302']",1302,1302,Fullstack Development
8273,"(296, 314)",['JavaScript Frameworks' 'System Design'],2.0,1.0,0,0.0,0.0,,,,,,"['296', ' 314']",296,296,System Design
8274,"(296, 314)",['JavaScript Frameworks' 'System Design'],2.0,1.0,0,0.0,0.0,,,,,,"['296', ' 314']",314,314,JavaScript Frameworks
8275,"(298, 2031)",['OOP' 'React'],2.0,1.0,1,0.0,0.0,,,,,,"['298', ' 2031']",298,298,OOP
8276,"(298, 2031)",['OOP' 'React'],2.0,1.0,1,0.0,0.0,,,,,,"['298', ' 2031']",2031,2031,React
8277,"(298,)",['OOP'],1.0,1.0,0,0.0,0.0,,,,,,"['298', '']",298,298,OOP
8278,"(3, 1314)",['Cypress' 'Selenium WebDriver'],2.0,2.0,2,0.0,0.0,,,,,,"['3', ' 1314']",3,3,Selenium WebDriver
8279,"(3, 1314)",['Cypress' 'Selenium WebDriver'],2.0,2.0,2,0.0,0.0,,,,,,"['3', ' 1314']",1314,1314,Cypress
8280,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",30,30,Ruby on Rails
8281,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",107,107,CSS
8282,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",111,111,REST/RESTful APIs
8283,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",120,120,Node.js
8284,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",158,158,Typescript
8285,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",387,387,HTML
8286,"(30, 107, 111, 120, 158, 387, 598)","['CSS' 'HTML' 'Javascript ES6' 'Node.js' 'REST/RESTful APIs'
 'Ruby on Rails' 'Typescript']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 111', ' 120', ' 158', ' 387', ' 598']",598,598,Javascript ES6
8287,"(30, 107, 159, 333, 2031)",['Backbone' 'CSS' 'GraphQL' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 159', ' 333', ' 2031']",30,30,Ruby on Rails
8288,"(30, 107, 159, 333, 2031)",['Backbone' 'CSS' 'GraphQL' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 159', ' 333', ' 2031']",107,107,CSS
8289,"(30, 107, 159, 333, 2031)",['Backbone' 'CSS' 'GraphQL' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 159', ' 333', ' 2031']",159,159,GraphQL
8290,"(30, 107, 159, 333, 2031)",['Backbone' 'CSS' 'GraphQL' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 159', ' 333', ' 2031']",333,333,Backbone
8291,"(30, 107, 159, 333, 2031)",['Backbone' 'CSS' 'GraphQL' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 159', ' 333', ' 2031']",2031,2031,React
8292,"(30, 107, 2031)",['CSS' 'React' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 2031']",30,30,Ruby on Rails
8293,"(30, 107, 2031)",['CSS' 'React' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 2031']",107,107,CSS
8294,"(30, 107, 2031)",['CSS' 'React' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 2031']",2031,2031,React
8295,"(30, 107, 258, 387, 2031)",['CSS' 'Git' 'HTML' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 258', ' 387', ' 2031']",30,30,Ruby on Rails
8296,"(30, 107, 258, 387, 2031)",['CSS' 'Git' 'HTML' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 258', ' 387', ' 2031']",107,107,CSS
8297,"(30, 107, 258, 387, 2031)",['CSS' 'Git' 'HTML' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 258', ' 387', ' 2031']",258,258,Git
8298,"(30, 107, 258, 387, 2031)",['CSS' 'Git' 'HTML' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 258', ' 387', ' 2031']",387,387,HTML
8299,"(30, 107, 258, 387, 2031)",['CSS' 'Git' 'HTML' 'React' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 258', ' 387', ' 2031']",2031,2031,React
8300,"(30, 107, 314)",['CSS' 'JavaScript Frameworks' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 314']",30,30,Ruby on Rails
8301,"(30, 107, 314)",['CSS' 'JavaScript Frameworks' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 314']",107,107,CSS
8302,"(30, 107, 314)",['CSS' 'JavaScript Frameworks' 'Ruby on Rails'],3.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 314']",314,314,JavaScript Frameworks
8303,"(30, 107, 387)",['CSS' 'HTML' 'Ruby on Rails'],3.0,1.0,1,0.0,0.0,,,,,,"['30', ' 107', ' 387']",30,30,Ruby on Rails
8304,"(30, 107, 387)",['CSS' 'HTML' 'Ruby on Rails'],3.0,1.0,1,0.0,0.0,,,,,,"['30', ' 107', ' 387']",107,107,CSS
8305,"(30, 107, 387)",['CSS' 'HTML' 'Ruby on Rails'],3.0,1.0,1,0.0,0.0,,,,,,"['30', ' 107', ' 387']",387,387,HTML
8306,"(30, 107, 387, 2031)",['CSS' 'HTML' 'React' 'Ruby on Rails'],4.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 387', ' 2031']",30,30,Ruby on Rails
8307,"(30, 107, 387, 2031)",['CSS' 'HTML' 'React' 'Ruby on Rails'],4.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 387', ' 2031']",107,107,CSS
8308,"(30, 107, 387, 2031)",['CSS' 'HTML' 'React' 'Ruby on Rails'],4.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 387', ' 2031']",387,387,HTML
8309,"(30, 107, 387, 2031)",['CSS' 'HTML' 'React' 'Ruby on Rails'],4.0,1.0,0,0.0,0.0,,,,,,"['30', ' 107', ' 387', ' 2031']",2031,2031,React
8310,"(30, 111, 113)",['MySQL' 'REST/RESTful APIs' 'Ruby on Rails'],3.0,1.0,0,0.0,22.0,12.0,9.0,,,1.0,"['30', ' 111', ' 113']",30,30,Ruby on Rails
8311,"(30, 111, 113)",['MySQL' 'REST/RESTful APIs' 'Ruby on Rails'],3.0,1.0,0,0.0,22.0,12.0,9.0,,,1.0,"['30', ' 111', ' 113']",111,111,REST/RESTful APIs
8312,"(30, 111, 113)",['MySQL' 'REST/RESTful APIs' 'Ruby on Rails'],3.0,1.0,0,0.0,22.0,12.0,9.0,,,1.0,"['30', ' 111', ' 113']",113,113,MySQL
8313,"(30, 111, 114, 120, 305)",['Microservices' 'Node.js' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],5.0,1.0,0,0.0,1.0,1.0,,,,,"['30', ' 111', ' 114', ' 120', ' 305']",30,30,Ruby on Rails
8314,"(30, 111, 114, 120, 305)",['Microservices' 'Node.js' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],5.0,1.0,0,0.0,1.0,1.0,,,,,"['30', ' 111', ' 114', ' 120', ' 305']",111,111,REST/RESTful APIs
8315,"(30, 111, 114, 120, 305)",['Microservices' 'Node.js' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],5.0,1.0,0,0.0,1.0,1.0,,,,,"['30', ' 111', ' 114', ' 120', ' 305']",114,114,SQL
8316,"(30, 111, 114, 120, 305)",['Microservices' 'Node.js' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],5.0,1.0,0,0.0,1.0,1.0,,,,,"['30', ' 111', ' 114', ' 120', ' 305']",120,120,Node.js
8317,"(30, 111, 114, 120, 305)",['Microservices' 'Node.js' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],5.0,1.0,0,0.0,1.0,1.0,,,,,"['30', ' 111', ' 114', ' 120', ' 305']",305,305,Microservices
8318,"(30, 111, 114, 159)",['GraphQL' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],4.0,1.0,0,0.0,3.0,2.0,1.0,,,,"['30', ' 111', ' 114', ' 159']",30,30,Ruby on Rails
8319,"(30, 111, 114, 159)",['GraphQL' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],4.0,1.0,0,0.0,3.0,2.0,1.0,,,,"['30', ' 111', ' 114', ' 159']",111,111,REST/RESTful APIs
8320,"(30, 111, 114, 159)",['GraphQL' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],4.0,1.0,0,0.0,3.0,2.0,1.0,,,,"['30', ' 111', ' 114', ' 159']",114,114,SQL
8321,"(30, 111, 114, 159)",['GraphQL' 'REST/RESTful APIs' 'Ruby on Rails' 'SQL'],4.0,1.0,0,0.0,3.0,2.0,1.0,,,,"['30', ' 111', ' 114', ' 159']",159,159,GraphQL
8322,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",30,30,Ruby on Rails
8323,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",111,111,REST/RESTful APIs
8324,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",116,116,MongoDB
8325,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",120,120,Node.js
8326,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",311,311,SASS
8327,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",2031,2031,React
8328,"(30, 111, 116, 120, 311, 2031, 2096)","['Go' 'MongoDB' 'Node.js' 'REST/RESTful APIs' 'React' 'Ruby on Rails'
 'SASS']",7.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 120', ' 311', ' 2031', ' 2096']",2096,2096,Go
8329,"(30, 111, 116, 131, 287)",['Heroku' 'MongoDB' 'NoSQL' 'REST/RESTful APIs' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 131', ' 287']",30,30,Ruby on Rails
8330,"(30, 111, 116, 131, 287)",['Heroku' 'MongoDB' 'NoSQL' 'REST/RESTful APIs' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 131', ' 287']",111,111,REST/RESTful APIs
8331,"(30, 111, 116, 131, 287)",['Heroku' 'MongoDB' 'NoSQL' 'REST/RESTful APIs' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 131', ' 287']",116,116,MongoDB
8332,"(30, 111, 116, 131, 287)",['Heroku' 'MongoDB' 'NoSQL' 'REST/RESTful APIs' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 131', ' 287']",131,131,Heroku
8333,"(30, 111, 116, 131, 287)",['Heroku' 'MongoDB' 'NoSQL' 'REST/RESTful APIs' 'Ruby on Rails'],5.0,1.0,0,0.0,0.0,,,,,,"['30', ' 111', ' 116', ' 131', ' 287']",287,287,NoSQL
8334,"(30, 111, 131, 159, 246, 2031)",['GraphQL' 'Heroku' 'RDBMS' 'REST/RESTful APIs' 'React' 'Ruby on Rails'],6.0,1.0,1,0.0,0.0,,,,,,"['30', ' 111', ' 131', ' 159', ' 246', ' 2031']",30,30,Ruby on Rails
8335,"(30, 111, 131, 159, 246, 2031)",['GraphQL' 'Heroku' 'RDBMS' 'REST/RESTful APIs' 'React' 'Ruby on Rails'],6.0,1.0,1,0.0,0.0,,,,,,"['30', ' 111', ' 131', ' 159', ' 246', ' 2031']",111,111,REST/RESTful APIs
